"Excelente estación con diversos servicios!!!!"
"Asfixiante: Hola, vuelvo a ser yo. En pleno invierno no se está mal. Ahora, os voy a pasar el recibo de la farmacia por todos los paracetamoles que me tomo del dolor de cabeza que me provocan estos cambios de temperatura. Me pitan hasta los oídos. Una vergüenza. A ver, que entiendo que haya que poner la calefacción, pero esto es ya enfermizo. Quiero hablar con el que regula la temperatura para decirle que se abrigue más porque es él contra el mundo. Habría que hacer una encuesta para que se vea la de gente que pasa calor en el metro. De nuevo, una vergüenza. Llego al metro con cuatro capas, una bufanda, gorro y guantes y me falta poco para quitarme la camiseta. Si en verano parecía que acababa de correr una maratón, ahora parece que acabo de salir de una sauna. Este calor es escandaloso. Pero bueno, el resto de servicios muy bien. Gracias."
"Lo único que no me gusta son los guardia de seguridad que despierta algún viajero que era creo colombiano o algo así no sé si la persona era bebida pero no ha echo nada para molestar a nadie le despierta con patadas y le saca de la estación casi a empujones esto paso en el día 27/06/2023 en la línea 3 de metro en Moncloa ."
"Un gran punto de encuentro"
"Intercambiador amplio, muy transitado pero bien diseñado para que las aglomeraciones en hora punta no sean demasiado desesperantes. Dispone, entre otros, de varias cafeterías, Burguer King, Rodilla, Oficina de Tarjeta de Transporte Público, estanco y varias tiendas."
"Hace años que concurro a esta parte de Madrid, me encanta."
"Plaza maravillosa y con mucha historia. Buen ambiente, buena restauración, oferta cultural y buenas vistas. Sin duda, un sitio que merece la pena ver en Madrid. Comunicación buena y rápida."
"El.servixio e información ni tan mal....pregunta al final.sabes donde ir...pero lo que no entiendo es que los baños a las 10h de la mañana de un domingo estén llenos de mosca y sucios...los baños es un punto de infección y de todo muy i.portsnte es lo que siempre debería estar limpios aun que sea cobrando ...pero siempre limpios... siempre deberían estar limpios da asco..gracias.."
"A ver si arreglamos lo de los pajeros octogenarios en el baño. No lo pongáis de pago, pero estaría bien mandar a un segurata a echar un vistazo de vez en cuando."
"Barrio con un intercambiador que abarca toda la zona oeste de la comunidad"
"Todo bien pero los baños estaban en mantenimiento"
"Moncloa Esta el intercambiador que conecta las líneas de autobuses interurbanas que acceden a Madrid por la carretera de La Coruña A6, hacia Las Rozas de Madrid, Majadahonda, Guadarrama..."
"Intercambiador de buses Moncloa Se encuentra muy bien conectado, aunque un poco lejos del centro de la ciudad, se puede llegar directo desde la línea 6 (Estación Moncloa) las instalaciones están es buen estado y cuenta con cafeterías y sitios para comer, cajeros automáticos, oficina de Alsa y Avanza."
"Quería informar de una muy mL experiencia  qme ha pasado con el conductor feo autobús 611 del turno de 14 horas. Es una persona q no es humana. No tenía cambio para pagar por circunstancias de la vida. Esperemos el autobús 1 hora y por no tener cambio me quería dejar tirada. No traerme a Madrid. Gracias  adiós me han dejado un pasajero prestado lo del viaje"
"Siempre un buen sitio bien comunicado"
"Adaptado para personas con movilidad reducida pero para otras discapacidades no. Los letreros son muy pequeños y poco visibles, el punto de información está escondido y el personal no es nada amable. Poca iluminación, laberinto de pasillos por donde perderte es lo más habitual si no lo conoces. Se puede mejorar todo incluido los accesos."
"📌 Tiene varias salidas, interesante las vistas de sus alrededores.…"
"Un Buen intercambiar sencillo, bien indicado"
"Las líneas 611 y 611A siempre van a descuadre de las horas. Los findes de semana poco servicio. Entre semana hay un lapso de tiempo: entre las 9:45 y las 10:45 que no hay buses lo cual es poco lógico para aquellos que salgan de trabajar a esas horas…"
"Trasporte publico rápido y con mucha frecuencia"
"Muy bonita pero muy descuidada la verdad que sería algo muy bueno de visitar constantemente si no estuviese tan descuidada no agrego más fotos porque no lo merece"
"Intercambiador de viajeros, muy transitado e incrementando volumen de usuarios cada año, cumple todos los estándares de este tipo de super estaciones de transportes, bus urbano, metro y líneas de media distancia."
"Es un buen sitio para dar un paseo y comer o tomar algo por sus alrededores. Viernes y sábados lleno de borrachos, ladrones y mala gente."
"Hacia mucho que no venía por la zona, ahora vivo fuera de la ciudad"
"Siempre he estado agusto con el intercambiador. Pero lleva ya varios dias que los buses salen antes, incluso que hay gente que se esta aproximando. Tengo el video de esta mñn que aun marcarba 1min para salir y ya habia salido hacia dos."
"Estación bien distribuida en profundidad pero la Señalética podría mejorarse con planos interiores de situación."
"La plaza de Moncloa es muy agradable. Es un lugar muy tranquilo para ir a platicar/ pasar el rato . La vista es muy bonita pues se ve el arco y el mirador :) es un lugar muy bonito para sacarse una foto😉…"
"Muy buenas instalaciones y muy limpio todo"
"Muy saturada a segun que horas, pero buenos servicios."
"Facil acceso en la entrada a Madrid por la A6, tiene varias líneas de metro y autobuses que van direccion A6,ademas hay algunas tiendas para comprar y comer, tambien se puede comprar los billetes de metro y recargar la tarjeta bien en la maquinas bien en la taquilla"
"Uno HDP con mayusculas. Hacen huelgas y dicen por megafonia que hay retenciones y luego no hay na. Solo es huelga. Deberian meterles en la carcel, que sus huelgan jodan a las personas corrientes es deleznable. Soy informatico estudio mucho mas que ellos trabajo mas horas y si hago huelga solo fastidio a mi empresa. No estaria de mas que hicieran la huelga a la japonesa."
"Siempre está limpia y en un buen orden"
"Los baños del intercambiador están bien cuando están abiertos"
"Además de ser una estación de tren, tiene un pequeño centro comercial, hay estación de autobuses"
"Excelentes instalaciones y personal atento para resolver cualquier pregunta"
"Mal organizado,en los servicio de hombres se ejerce el bollerismo,( hombres con hombres( un asco)."
"Muy grande bsriedsd de sitios donde picar algo antes de coger cualquier autobús interurbano de os muchos q7e hay a precios asequibles"
"7 años usando el 625,628 y 629. El 90% de las veces salen tarde porque los conductores, a pesar de tener una cola larguísima, abren a la hora a la que deberían partir. No exagero"
"Me gusta mucho. Accesible y por sobretodo con baños públicos. No como en Atocha que tienes que pagar un euro x ir al baño, que si sois una familia grande dejas una pasta"
"Hay mucha gente siempre, debido al intercambiador, aún así es un sitio bastante seguro ya que hay bastante policía. Poco más. Disfruta del día o del viaje! Chao!"
"Me gusta porque hay de todo, pero el intercambiador de buses resulta confuso y por lo general no hay nadie en información."
"El intercambiador de Moncloa te ofrece el acceso a líneas de autobuses que van hacia el noroeste de Madrid, hacia poblaciones que bordean la A-6. También tienen acceso a dos líneas de metro la 3(amarilla) y la 6 (gris) que te permiten acceder a casi todas las otras líneas. Tienen algunas tiendas de conveniencia y de comida."
"Zonas sucias, reclamaría mayor seguridad"
"Nunca escribo reseñas pero es que la gente de información del metro de Moncloa lo merecen. Fui porque había perdido mi abono allí y son todos un amor, además de amables, desprendían un buen rollo impresionante. Así da gusto tener que hacer cualquier gestión. 🫶…"
"Muy buena conectividad"
"Bien indicado, limpio"
"Monumento de toda la vida."
"amplias calles con parques y muy vigilado"
"Parte del personal es amable y expeditivo, pero la estación puede volverse sumamente confusa y no hay suficiente información expuesta para que quien no esté avezado a transitarla se oriente intuitivamente."
"Buen intercambiador de transporte público. Metro y bus periférico a la zona Noroeste de Madrd. Está climatizado. Abundantes tiendas de alimentación, bares, etc. Tiene oficina de Tarjetas Transporte"
"Muy bien"
"Gran nudo de comunicación de servicios públicos."
"Últimamente Moncloa ya no es lo que era , ahora por la noche está lleno de niñatos extranjeros , que solo buscan robar , pelear o buscar algún tipo de problema , poca policía ....y si ves algún coche patrulla... pasa rápidamente, nada recomendable estar por ahí por la noche , poca seguridad , dentro de 10 años estaremos peor que en Barcelona o latinoamérica."
"Moncloa es el nexo de unión entre en norte y el centro de Madrid. Además está al lado de la zona universitaria. Por esto, la gente de la Sierra que encima curso los estudios universitarios cerca de allí, le tenemos cariño"
"Hay muchas opciones de diferentes tiendas, servicios, máquinas expendedoras, etc. Sin embargo, es bastante difícil orientarse dentro de la estación. Tiene demasiados accesos disponibles y la señalética es muy ambigua en ocasiones. Nos costó bastante tiempo encontrar el andén de ALSA ya que sólo se señaliza en zonas cercanas al piso correspondiente del andén y no en otras zonas de la estación más lejos. Si bien es cierto que si vas unas cuantas veces te acabas orientando mejor, las primeras veces es un lío absoluto, especialmente por todas las entradas que hay disponibles. Además de eso, hay muy pocos baños y los cierran por completo durante las labores de limpieza. Por tanto si quieres ir al servicio, debes de buscar otro en la otra punta de la estación, perdiendo un montón de tiempo y arriesgándote a perder tu autobús. Hay muchas cosas a mejorar."
"Lindo lugar histórico"
"Bien comunicado, Renfe metro varios autobuses y carreteras principales de Madrid cerca. También dispone de cientos de servicios de restauración, ocio o alojamiento. Una zona muy completa y activa de Madrid."
"Estación ubicada en Moncloa, bastante grande y bien indicada, pero lleva una semana las escaleras mecánicas que dan a la calle estropeadas y no las arreglan."
"En donde la parada de los autobuses hay un chico que está pidiendo dinero cada día allí día y noche y cuando la gente le dice no tengo se cabrea un montón empieza a insultar y le da igual que hayan niños o gente muy mayor y pide 20 veces dinero a las mismas personas, es más hay que todavía le da 20/30 céntimos y se enfada insultando y diciendo palabrotas."
"Temperatura alta en la planta de cafeterías y acceso metro"
"Es un Distribuidor de transbordo completo, rápido y eficiente. Buenos baños, cafetería y restaurantes, en unas instalaciones con buen mantenimiento y limpieza"
"Está bien en general, hay varios puestos para desayunar y varias opciones de transporte. Pero los bancos son incomodisimos y hay demasiadas colas, muchas veces te tienes que esperar al siguiente bus porque no cabes."
"Buen sitio....animado....El Parque del Oeste...El Mirador de Moncloa...bares y restaurantes y a un paso Plaza España y Palacio Real y Paseo Rosales y las espléndidas puestas de sol desde el Templo de Debod"
"Un lugar muy bonito."
"Vergonzoso  te piden que a ser posible no imprimas tus violetas pero después resulta que no hay cobertura  móvil o es deficiente Menos mal que me dio por imprimirlos esta mañana  que si no me quedo en tierra por culpa  de la cobertura móvil  😡…"
"Está bien como intercambiador,pero los servicios de hombres son de pena sucios y con gente no deable de tro ,parece una sala de LGTB ,hombre ponerlos de pago como se acaba todo esto y podemos disfrutar de unos servicios acorde con el servicio de un intercambiador."
"Mi experiencia desde el intercambiador es muy buena. Uso este medio para saber donde hacer una reclamación para la empresa que gestiona el autobús 691 todos los sábados y domingos deja pasajeros en becerril por…"
"Moncloa is Monkloa."
"Es un lugar donde conjugan las líneas 3 y 6 de metro, en la parte de afuera.... El correr de los coches y el tránsito en general, hacen de Moncloa un lugar muy turístico...."
"Una estación limpia, cuidada, ordenada y tiene de todo 👍…"
"Muy buena"
"Intercambiador de transporte muy bien señalizado."
"Es un intercambiador enorme y a veces los autobuses salen desde fuera y no desde las dársenas y es bastante complicado enterarse bien. No todo está bien indicado."
"Excelente recomendo"
"Tan pesados con qué nos pusiéramos mascarillas con el COVID, pero ahora no pasan la mopa ni un día porque las dársenas huelen a meado. Ahora sí que me la pongo, pero para no apestarme"
"Al ser uno de los intercambiadores principales de Madrid, es de las estaciones que más conexiones tiene tanto para el centro de Madrid como para los pueblos cercanos."
"El otro día pregunte ha un señor que trabaja de mantenimiento en el intercambiador de Moncloa estaba limpiando los cristales por cierto le dije que donde estaba la dársena para Segovia y ni me quiso ayudar me dijo de malas maneras que le dejara que estaba trabajan y que ese no era su cometido muy desagradable era marroquí por cierto lo digo porque quizá no hablaba el idioma de aquí quiero pensar que poreso no me ayudó pero bien que me contestó que no era su cometido.Mas amabilidad"
"El lugar limpio a pesar de estar concurrido. Pero si pongo esta puntuación es porque una estación cómo está podría estar mejor señalizado las salidas y llegadas con una pantalla y que menos que tener un lugar para dejar las maletas y ver esta bella ciudad sin la mochila o la maleta encima. No hay consignas!! Un Madrid"
"Lugar bien comunicado por el transporte publico #LetsGuide"
"Hoy quiero agradecer a todo el personal del intercambiador,personal de limpieza y seguridad,por tratar a mi hija ante un sangrado nasal abundante,gracias por cuidarla,gracias por mantenernos a sus padres al tanto en todo momento y tranquilizarnos desde wlbtelefono.gravias gracias gracias y mil gracias,enormemente agradecida siempre"
"El matadero antiguamente era donde se hace la matanza de cerdos y todos los animales y ahora pues ha quedado como patrimonio historial por la antigüedad que tiene está ubicado en Legazpi por el paseo de choperas ahí donde el Ayuntamiento en casas de reloj es un sitio muy recomendable es muy bonito eh todo lo que es dentro es espectacular cosas de cosas por sus restaurantes sí sí hay muchas cosas es como digamos un museo"
"La estación muy bien ,aunque los servicios están cerrados muy a menudo ,con una espera de una hora para poder encontrarlos abiertos ,y cuando le dices a la señora de la limpieza por qué tanto tiempo te dice ,que lo que faltaba que le controles el tiempo que tarda de muy malas maneras y con poca educación."
"Como intercambiador de transportes está bien, punto. Tiene bastantes deficiencias de cara al usuario diario como del esporádico, del tipo muy mala ventilación de las salas de espera o dársenas de los autobuses, muy mala cobertura de señal telefónica móvil, carece totalmente de puntos de recarga de dispositivos electrónicos, no hay una conectividad a Internet Wi-Fi, escasos lugares donde sentarse o poder acomodarse entre esperas de salidas, y lo peor, la falta de información señalizada de las distintas dársenas desde donde salen los diferentes buses."
"Si se refieren al palacete donde vive el presidente de turno del gobierno sionista de okupación, una merdre pinchá en un palo. Si es el intercambiador de transportes de Moncloa, muy bien. Salut +"
"CANSADOS es lamentablemente que se genera un servicio tan pésimo. Ponen horarios que no se cumplen y los conductores llegan con tiempo y al última hora se van al aseo, tomar un café y abren las puertas faltando un minuto para la salida lo cual ocasiona que siempre se sale tarde y  anuncian la salida de una ruta y el autobús no llega y sale la otra que no estaba en panel, necesitamos un poco de respeto por los usuarios que pagamos sus sueldos"
"Mala experiencia, (linea 611a) no respetan lo horarios, al encontrar su parcela ocupada no se detienen y les da igual que estén los pasajeros. Una pena que manchen el nombre de los choferes que si trabajan"
"Buenas tardes, el pasado viernes 1 de julio, llegué al intercambiador de Moncloa desde mi pueblo a eso de las 15:50, tuve que ir al servicio, utilizando el que está al final de la  zona de tiendas, andenes 2 y 3, si no me equivoco, sin querer deje en la puerta del baño colgada una bolsa con un neceser con cosas de aseo personal y además unas manzanas y otras cosas, por favor si sabéis o tenéis dicha bolsa, dejarla en el punto de información muchas gracias."
"Es una de las zonas de Madrid más bonitas, amplias, seguras y con unos servicios y comunicación magníficos. Su entorno, parque de Rosales, Templo de Debot, palacio de Moncloa,  Universidad…"
"Intercambiador, sin más, existe un spot mítico, puedes ir a patinarlo, debajo del arco, lo malo que no lo mantienen y muy posible que haya cristales. Existe el doble set, es una locura, solo hay Bs ollie, ollie por encima del rail y flip."
"Buenas comunicación con toda la Autonomía."
"Se encuentran ventas diversas como comidas, dispensadores de bebidas y accesorios para móviles, dulces, algo de ropa y bisuteria, hay baños públicos sin pagar"
"Es una zona vibrante de Madrid. Tiene de todo, viviendas, comercios de todos los tipos, bares, restaurantes, Grandes almacenes ... Cerca, el Gran hospital Fundación Jiménez Díaz, Parque del Oeste y Universidad Complutense, una de las más antiguas del mundo. Su cercanía hace que sea una zona llena de jóvenes que, después de la jornada o los fines de semana, abarrotan los bares, restaurantes y cines. Ni que decir tiene que está magníficamente comunicada por Cercanías, Metro y autobús con todo Madrid urbano y provincia."
"Un desastre, algún iluminado decidió cambiar los lectores de tarjeta de acceso al metro ,los que había sin contacto funcionaban muy bien, los han cambiado por otros con aspecto más moderno como con una pantalla luminosa que fallan más que una escopeta de feria, vamos tirar el dinero, algún personaje se lo habra llevado crudo"
"muy jovenes todos"
"Es genial, desde allí se puede ir al centro andando o en metro, la estación de autobuses es enorme, todo muy moderno"
"Siempre hay mucha gente pero es un punto donde acaban casi todos los buses del norte de Madrid y de noche hay que tener cuidado que hay mucho que intenta robarte"
"Una de las zonas más bonitas de Madrid, y también de las más concurridas. Tanto de día como de noche hay mucha vida gracias a que está cerca de la zona universitaria. Buena zona tanto para pasear como para tomar algo."
"Parque del oeste"
"Lugar con mucha vida, agradable y entretenido, muy concurrido, principalmente por estudiantes, parque del Oeste, muy grande, bonito, con aire limpio, frescor y sendas para caminar."
"Los baños están  siempre sucios,necesitan  una reforma no tienen  seca manos,papel higiénico, jabón,gel hidroalcoholico,están echos un desastre.Falta de autobuses  los sábados  y domingos, tendrían que poner más si pierdes  uno te toca esperar como mínimo  una hora para llegar  a cualquier  pueblo  de la sierra, el intercambiador  es una basura"
"La peor estación de toda España con diferencia. No hay accesos para gente con movilidad reducida, bueno, los hay pero no sirven de nada porque son escaleras y ascensores mal indicados. No hay personal para preguntar y la cartelera está desfasada. Eso sí, te cobran por todo. Mala atención pública, mala atención a personas discapacitadas, mala info, mala seguridad. Ojalá no tenga que usar el transporte público nunca más, porque es vergonzoso."
"Es un gran intercambiador tanto por tamaño como por conectividad, hay muchas líneas de transporte aquí. Dispone de todo tipo de servicios y varios accesos, atentos a las salidas, algunas muy alejadas entre sí, conviene mirar bien los carteles antes de tomar una de ellas si no queremos despistarnos. Esa cuestión es la que me impide darle cinco estrellas, la sensación es algo caótica, hay muchas dársenas, varias plantas y tres accesos más el ascensor, perderse si no lo conoces bien está asegurado."
"Estación de Linea 6. Con intercambiador de autobuses..."
"Estación bastante grande y céntrica de Madrid, lo tiene todo dentro, muy recomendada si quieres viajar a Toledo o Segovia."
"Estación caótica, con un sistema de 3 plataformas (islas) para distribuir las dársenas. Ante la ausencia de paneles informativos, no queda otra que preguntar a algún empleado, si tienes la suerte de encontrar alguno... Una vez que llegas a tu isla correspondiente, la información de qué autobús sale de cada dársena no está nada clara. Parece mentira que una estación con tal número de viajeros tenga un sistema tan deficiente. Mi recomendación es llegar con tiempo a la misma para no perder el autobús."
